ID;telephone;"phone
-RAI";website;Spalte1;Spalte2;Consultant comments;email_1;"service
sector";company_name;"service
NACEcode";city;"service
details";number_of_empl;annual_turnover;contact_pers_name;contact_pers_title;gender_manager;address;"consultant
contract
country";init.;country;;;;;
DE001386K;49 942060;;http://www.rohlig.de;;;;;PST;RÖHLIG DEUTSCHLAND GmbH & Co. KG;;Düsseldorf;;20-49;;Christian Gronau;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003332K;49 941831;;http://www.fluidtechnologie.com;;;;info@fluidtechnologie.com;CON;Fluidtec Flüssigkeitstechnologie;;Kempenich;;0-9;;Jan-Peter Kiel;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003653K;49 941510;;http://www.vg-engineering.de;;;;info@vg-engineering.de;PST;VG ENGINEERING;70;Moos;;0-9;;Volker Gerken;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003804K;49 941430;;http://www.bechtle.com;;;;frankfurt@bechtle.com;ICT;Bechtle GmbH IT-Systemhaus Frankfurt;62;Frankfurt;;100-249;;Dietmar Habert;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003976K;49 940980;;http://www.crb-gmbh.de;;;;labor@crb-gmbh.de;PST;CRB Analyse Service GmbH;71;Hardegsen;;10-19;;RalfKlaus Blecher;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003861K;49 940915;;http://www.bender-pneumatic.de;;;;info@bender-pneumatic.de;DST;bender pneumatic GmbH Armaturenfabrik;46;Pfedelbach;;10-19;;Thomas Bender;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003184K;49 940801;;http://www.hennecke-systems.de;;;;sales@hennecke-systems.de;DST;Hennecke Systems GmbH;46;Zülpich;;50-99;;Bert Aengenvoort;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE000132K;49 940729;;;;;;v@starckschmuck.com;DST;STARCK SCHMUCK GmbH;;Friolzheim;;0-9;;Frank Becker;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003220K;49 9399254;;http://www.mbcgmbh.de;;;;info@mbcgmbh.de;DST;M Business Coach GmbH;46;Hanau;;0-9;;Guido Mette;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001119K;49 93990;;http://www.ott-antriebe.de;;;;info@ott-antriebe.de;DST;Ott GmbH & Co. KG;;Deißlingen;;20-49;;Michael Ott;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001573K;49 939520;;http://www.frainer.de;;;;info@frainer.de;DST;Achim Frainer Maschinenhandel GmbH;46;Eislingen;;0-9;;Achim Frainer;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002027K;49 93920;;http://www.ava-huep.com;;;;info@ava-huep.de;PST;AVA GmbH & Co. KG;71;Herrsching;;20-49;;Helmut Huep;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004190K;49 9390;;http://www.gebhardt-systems.de;;;;info@gebhardt-foerdertechnik.de;ICT;GEBHARDT Fördertechnik GmbH;;Sinsheim;;10-19;;Fritz Gebhardt;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001662K;49 93880;;http://www.ftl.de;wrong number;;;info@ftl.de;PST;Feingerätebau Tritschler GmbH;;Laufenburg;;10-19;;Michael Tritschler;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002712K;49 937660;;http://www.mondragon-assembly.de;;;;info@mondragon-assembly.de;DST;Mondragon Assembly GmbH;46;Radolfzell;;50-99;;Peter Szepanski;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003273K;49 9366810;;http://www.finetech.de;;;;finetech@finetech.de;DST;Finetech GmbH & Co. KG;46;Berlin;;100-249;;Georg Baumann;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004454K;49 93620;;http://www.pressta-eisele.de;;;;info@pressta-eisele.de;DST;Pressta - Eisele GmbH;46;Bullay;;50-99;;Heinz Hunke;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002264K;49 935870;;http://www.herkules-fahrzeuglogistik.de;;;;informationen@herkules-fahrzeuglogistik.de;DST;Herkules Fahrzeuglogistik GmbH;45;Kassel;;10-19;4e+06;Hans-Günter Zilch;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002808K;49 93570;;http://www.applichem.com;;;;info.de@itwreagents.com;DST;AppliChem GmbH;47;Darmstadt;;100-249;;Joan Roget;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003813K;49 935230;;http://www.certgate.com;;;;info@certgate.com;ICT;certgate GmbH;63;Nürnberg;;10-19;;Helmut Friedel;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004333K;49 93520;;http://www.scanware.de;;;;info@scanware.de;PST;scanware electronic GmbH;;Bickenbach;;20-49;;Torsten Wienzek;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001586K;49 935100;;http://www.kumagroup.de;;;;;ICT;Bechtle GmbH;62;Ulm;;50-99;;Wolfgang Pfeil;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001541K;49 933730;;http://www.sa2worldsync.com;;;;info@sa2worldsync.com;ICT;1WorldSync GmbH;63;Köln;;20-49;;Nihat Arkan;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003643K;49 933515;;http://www.innotec-systems.de;;;;hv@innotec-systems.de;DST;INNOtec Systems GmbH;46;Worms;;0-9;;Siegfried Pieper;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002608K;49 93350;;http://www.premiertech.com;;;;info@premiertech.com;ICT;Premier Tech Chronos GmbH;;Hennef;;20-49;;Robert Oster;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002795K;49 93320;;http://www.motrona.de;;;;;PST;motrona GmbH;;Gottmadingen;;10-19;;Patrick Pfeiffer;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004243K;49 93300;;http://www.centertech.de;;;;info@centertech.de;DST;CENTER TECH Armaturen GmbH;;Laufeld;;20-49;;Bernd Krieger;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003411K;49 93290;;http://www.elmedgmbh.de;;;;info@elmedgmbh.de;PST;ELMED Dr. Ing. Mense GmbH;;Heiligenhaus;;20-49;;Claudia Mense;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001378K;49 932780;;http://www.gold-mann.de;;;;info@gold-mann.de;DST;S. Goldmann GmbH & Co.KG;46;Bielefeld;;20-49;;Rainer Goldmann;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003562K;49 932606;;http://www.bbkgmbh.de;;;;info@bbkgmbh.de;PST;BBK -Beratungsgesellschaft für betriebliche Kooperation mbH;70;Königstein;;0-9;;Yung-Jo Kim;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004568K;49 93220;;http://www.weicon.de;;;;info@weicon.de;DST;WEICON GmbH & Co. KG;47;Münster;;50-99;;Ralph Weidling;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004368K;49 93160;;http://www.riela.de;;;;info@riela.de;DST;RIELA - Getreidetechnik Karl- Heinz Knoop e. K.;46;Riesenbeck;;20-49;;Karl-Heinz Knoop;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001650K;49 93100;;http://www.bbk-gmbh.de;;;;info@bbk-gmbh.de;ICT;BBK Etikettier- und Sondermaschinenbau GmbH;;Beerfelden;;50-99;;Lothar Beck;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003647K;49 9305836;;http://www.prime-spirits.com;;;;info@prime-spirits.com;DST;Prime Spirits GmbH;46;Lübeck;;;;Michael Esch;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001728K;49 930056;;http://www.geyerwerkzeugbau.de/;;;;info@geyerwerkzeugbau.de;PST;Bruno Geyer Werkzeugbau und Kunststoffverarbeitungs GmbH;;Ober-Mörlen;;20-49;;Bruno Geyer;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004092K;49 9300030;;http://www.mbtech-group.com;;;;info@mbtech-group.com;PST;MBtech Group GmbH & Co. KGaA;;München;;20-49;;Michael Kühn;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003645K;49 929700;;http://www.mentis-consulting.de;;;;ihr@mentis-consulting.de;PST;Mentis International Human Resources GmbH;70;Nürnberg;;;;Alfred Dambacher;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002834K;49 928752;;http://www.grensing.de;;;;info@grensing.de;PST;Grensing Business Technology Consulting GmbH;70;Herdwangen-Schönach;;0-9;;Uwe Grensing;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001403K;49 9284627;;http://www.fischer-wiesbaden.de;;;;info@fischer-wiesbaden.de;DST;A. + E. Fischer-Chemie GmbH & Co.KG;46;Wiesbaden;;20-49;9500000;Manuel Fischer-Bothof;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001152K;49 928280;;http://www.wilhelm.de;;;;info@wilhelm.de;ICT;Wilhelm Mikroelektronik-GmbH;62;Lünen;;0-9;;Jörg Wilhelm;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003579K;49 927900;;http://www.agrobiogen.de;;;;info@agrobiogen.de;PST;Agrobiogen GmbH;72;Hilgertshausen-Tandern;;20-49;;Gottfried Brem(CEO);CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001611K;49 92780;;http://www.thyssenkrupp-uhde.de;;;;info.tkues@thyssenkrupp.com;CON;ThyssenKrupp Uhde Engineering Services GmbH;41;Haltern am See;;250-499;;Frank Scheidt;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002746K;49 92780;;http://www.reith-landtechnik.de;;;;info@reith-landtechnik.de;DST;Reith Landtechnik GmbH & Co. KG;46;Wolnzach;;20-49;;Albert Reith;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001250K;49 927770;;http://www.primera.eu;;;;info@primera.eu;PST;Primera Europe GmbH;73;Wiesbaden;;10-19;;Andreas Hoffmann;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001370K;49 927151;;http://www.fox-chemicals.com;;;;;DST;FOX-CHEMICALS;47;Pfinztal;;0-9;;Amin Hacene;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003941K;49 927000;;http://www.isra-parsytec.com;;;;info@isra-parsytec.com;ICT;ISRA VISION PARSYTEC AG;;Aachen;;20-49;;HansJürgen Christ;Chairman;;;DE_C3;RW;DE;;;;;
DE004420K;49 925501;;http://www.elias-gmbh.de;;;;info@elias-gmbh.de;PST;ELIAS GmbH;72;Herne;;0-9;;Gottfried Hartke;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004161K;49 92501;;http://www.duerkopp.com;;;;info@duerkopp.com;DST;Dürkopp Fördertechnik GmbH;46;Bielefeld;;100-249;;Sigurd Völker;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003135K;49 92410;;http://www.winter-gmbh.com;;;;info@winter-gmbh.com;CON;Oldham-Winter GmbH;43;Dortmund;;20-49;;Jean-Marc Santraine;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001660K;49 9240;;http://www.rosler.com;;;;;PST;Rösler Oberflächentechnik GmbH;;Bad Staffelstein;;500-999;;Roland Rösler;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003531K;49 9234;;http://www.keysafetyinc.com;;;;techinfo@keysafetyinc.com;PST;Key Safety Systems Deutschland GmbH;71;Raunheim;;100-249;;Mark Wehner;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003978K;49 922999390;;http://www.fiatec.com;;;;info@fiatec.com;PST;fiatec - Filter & Aerosol Technologie GmbH;;Mainleus;;0-9;;Heinz Bittermann;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002584K;49 92218990;;http://www.eska-schneider-gmbh.de;;;;info@eska-schneider-gmbh.de;PST;ESKA Schneider GmbH;;Kulmbach;;50-99;4500000;Michael Schneider;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001877K;49 921920;;http://www.axotec.de;;;;info@axotec.com;PST;Axotec Technologies GmbH;71;Geretsried;;0-9;;;;;;DE_C3;RW;DE;;;;;
DE002748K;49 92190;;http://www.stop-choc.de;;;;info@stop-choc.de;PST;Hutchinson Stop-Choc GmbH & Co. KG;;Renningen;;50-99;;Laurent Poirier;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003864K;49 92110;;http://www.paul-koester.de;;;;info@paul-koester.de;DST;Paul Köster GmbH;46;Medebach;;100-249;;Friedrich Köster;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001634K;49 921000;;;;;;;PST;DTZ Zadelhoff Tie Leung GmbH;;Frankfurt;;100-249;;Timo Tschammler;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002969K;49 920110;;http://www.econopak.de;;;;info@econopak.de;PST;ECONO-PAK GmbH;71;Flonheim;;10-19;;Cornelius Arzt;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002056K;49 92000;;http://www.pat-passig.de;;;;info@pat-passig.de;ICT;Passig Automatisierungstechnik GmbH;62;Altusried;;0-9;;Heinz-Peter Passig;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003007K;49 919978;;http://www.ibs-display.de;;;;info@ibsdisplay.de;PST;IbS Sperling;71;Bad Säckingen;;0-9;;Kersten Sperling;Principal Executive/Proprietor;;;DE_C3;RW;DE;;;;;
DE001402K;49 919703;;http://www.mitsubishi-motors.com;;;;;PST;MITSUBISHI MOTOR R&D EUROPE GmbH;71;Trebur;;20-49;19700000;Takanori Yoshii;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001929K;49 91910;;http://www.bader-bps.de;;;;info@bader-bps.de;PST;Willy Bader GmbH;71;Braunsbach;;0-9;;Willy Bader;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001114K;49 9189790;;http://www.atr.de;;;;info@atr.de;DST;ATR International AG;;Stuttgart;;10-19;;Roland Dilmetz;Director;;;DE_C3;RW;DE;;;;;
DE002902K;49 9186680;;http://www.amsonline.de;;;;info@AMSonline.de;ICT;AMS Gesellschaft für angewandte Mess- und Systemtechnik mbH;62;Chemnitz;;10-19;;Bernhard Sünder;Principal Executive/Proprietor;;;DE_C3;RW;DE;;;;;
DE003285K;49 918120;;http://www.magtech.de;;;;info@magtech.de;DST;MAGTECH GmbH;46;Steinen;;0-9;;Peter Papendorf;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004282K;49 91800;;http://www.ibs-ag.de;;;;info@ibs-ag.de;PST;IBS AG excellence collaboration manufacturing;71;Höhr-Grenzhausen;;100-249;;;;;;DE_C3;RW;DE;;;;;
DE001976K;49 91790;;http://www.tbv-kuehlfahrzeuge.de;;;;Briefkasten@TBV-Kuehlfahrzeuge.de;DST;TBV Kühlfahrzeuge GmbH;45;Willstätt;;20-49;;Michael Gschwander;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002130K;49 91770;;http://www.farmatic.de;;;;info@farmatic.com;PST;famatic Anlagenbau GmbH;71;Nortorf;;50-99;;Armin Weiß;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003119K;49 91770;;http://www.cpmt.de;;;;;DST;Climax GmbH;46;Düren;;10-19;1e+07;Johann Rinnhofer;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001488K;49 91720;;http://www.sb-maschinen.de;;;;info@sb-maschinen.de;DST;S + B Maschinenhandelsgesellschaft mbH;46;Karlsbad;;10-19;;Cosima Spaltenberger;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003372K;49 91690;;http://www.senderschaltanlagen.de;;;;sender@senderschaltanlagen.de;DST;Manfred Sender Schaltanlagen;47;Grafschaft;;20-49;;Manfred Sender;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003036K;49 916532;;http://www.tiscali.de;;;;;ICT;Tiscali GmbH;61;Bad Homburg;;0-9;;Michele Lavizzari;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001192K;49 916400;;http://www.staubbeutel.de;;;;info@portens.de;DST;electroplus Hermeskeil GmbH;47;Hermeskeil;;0-9;;Markus Porten;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004164K;49 91620;;http://www.holzhauer-pumpen.de;;;;info@holzhauer-pumpen.de;DST;Holzhauer-Pumpen GmbH;46;Karben;;10-19;;C. Trahan;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002857K;49 9151390;;http://www.lavisionbiotec.com;;;;info@lavisionbiotec.com;PST;LaVision BioTec GmbH;;Bielefeld;;20-49;;Heinrich Spieker;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004590K;49 9150;;http://www.merkle.de;;;;info@merkle.de;PST;MERKLE Schweißanlagen-Technik GmbH;;Kötz;;10-19;;Wilhelm Merkle;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004503K;49 914710;;http://www.rego-europe.de;;;;info@rego-europe.de;DST;REGO GmbH;46;Gladenbach;;10-19;;Thomas Farrell;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004091K;49 9142700;;http://www.alfmeier.de;;;;info@alfmeier.de;PST;Alfmeier Präzision SE;71;Treuchtlingen;;250-499;3e+08;Andreas Gebhardt;Director;;;DE_C3;RW;DE;;;;;
DE002118K;49 91386600;;http://www.eurometall.eu;;;;info@eurometall.eu;DST;Euro Metall Trading GmbH;46;Düsseldorf;;;;Driss Kandoussi;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001736K;49 91360;;;;;;info@gearefrigeration.com;PST;GEA Refrigeration Technologies GmbH;;Düsseldorf;;100-249;647200000;Hugo Blaum;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001820K;49 91360;;http://www.roseninspection.net;;;;rosen-lingen@rosen-group.com;DST;Rosen Technology and Research Center GmbH;46;Lingen;;20-49;;Hubert Schliemer;Purchasing Director/Manager;;;DE_C3;RW;DE;;;;;
DE002210K;49 913590;;http://www.emogummi.de;;;;mail@emogummi.de;DST;EMOflexx Industrietechnik GmbH;46;Mainz;;0-9;;Detlef Schwarz;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004571K;49 91340;;http://www.tilke.com;;;;mailbox@tilke.de;PST;Tilke GmbH & Co. KG;71;Aachen;;10-19;;Carsten Tilke;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002009K;49 9132626;;;;;;info@gulbinat.de;DST;Biguna GmbH;;Wilhelmshaven;;0-9;;Bodo Jakob;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002445K;49 913120;;http://www.autoladen-neumarkt.de;;;;customer.services@tobit.software;DST;Tobit Software AG;45;Ahaus;;10-19;;Tobias Groten;Director;;;DE_C3;RW;DE;;;;;
DE002093K;49 9129274;;http://www.dessousundmode.de;;;;;DST;Dessousundmode.de;;Bad Soden-Salmünster;;0-9;5e+05;Peter Kinnigkeit;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003075K;49 91250;;https://www.mhp-solution-group.com;;;;tia@mhp-solution-group.com;PST;TIA innovations GmbH;70;Böbingen;;20-49;;Gerhard Stirner;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004652K;49 912279420;;http://www.diehr-rabenstein.de;;;;info@diehr-rabenstein.de;DST;D & R  Wolfgang Diehr + Harald Rabenstein GbR;;Rednitzhembach;;10-19;2700000;Wolfgang Diehr;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004456K;49 91220;;http://www.DerWaermetauscher.de;wrong number;;;info@igefa-weinbrenner.com;PST;IGEFA WEINBRENNER Energy Solutions GmbH;;Hof;;20-49;;Jürgen Umlauf;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004218K;49 91090;;http://www.pil.de;;;;info@pil.de;PST;PIL Sensoren GmbH;;Erlensee;;10-19;;Jochen Heimann;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004121K;49 9099950;;http://www.head.com;;;;m.barta@de.head.com;DST;HEAD Germany GmbH;47;Feldkirchen;;20-49;;Rainer Schramm;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004322K;49 9094110;;http://www.community4you.de;;;;info@community4you.de;ICT;community4you AG;62;Chemnitz;;10-19;;Uwe Bauch;Director;;;DE_C3;RW;DE;;;;;
DE004680K;49 9090705700;;http://www.ifa-technology.de;;;;info@ifa-technology.de;CON;IFA Technology GmbH;;Rain am Lech;;50-99;;Karl-Heinz Gruber;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003825K;49 90713466;;http://www.shconsult.com;;;;info@shconsult.com;PST;Success Hotel Consult GmbH;70;70174;;0-9;;Jens Philipsenburg;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002325K;49 906300;;http://www.mesa-international.de;;;;info@mesa-international.de;CON;MESA ELECTRONIC GMBH;;Bad Feilnbach;;10-19;;Florian Ehmeier;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003489K;49 906010;;http://www.combit.net;;;;info@combit.net;ICT;combit Software GmbH;62;Konstanz;;20-49;;Peter Magulski;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004285K;49 90580;;http://www.maringo.de;;;;info@maringo.de;ICT;MARINGO Computers GmbH;62;Köln;;10-19;;Ingo Neufert;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003402K;49 905470;;http://www.ass-automation.com;;;;info@ass-automation.com;DST;ASS Maschinenbau GmbH;47;Overath;;100-249;;Reinhold Ziewers;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004108K;49 904330;;http://www.ctdatentechnik.de;;;;mbox@ctdatentechnik.de;ICT;CT Datentechnik Gesellschaft für Prozessrechentechnik mbH;62;Nienburg/Weser;;10-19;;Christian May;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001440K;49 90350;;http://www.memphis.ag;;;;sales@memphis.ag;ICT;Memphis Electronic AG;62;Bad Homburg;;20-49;;Klaus-Peter Nitschke;Chairman;;;DE_C3;RW;DE;;;;;
DE003334K;49 9030;;;;;;;PST;GEA Messo PT Duisburg;71;Duisburg;;10-19;;Reinhard Scholz;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001433K;49 90140;;http://www.fracht.com;;;;info@fracht-fra.de;PST;FRACHT FWO AG;;Kelsterbach;;;;;;;;DE_C3;RW;DE;;;;;
DE004249K;49 90030;;http://www.defencecontrol.de;;;;info@beo-software.de;ICT;BEO GmbH;62;Endingen;;10-19;;Clemens Sexauer;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002666K;49 9000;;http://www.pistenbully.com;;;;info@pistenbully.com;DST;Kässbohrer Geländefahrzeug AG;45;Laupheim;;100-249;;Alexander Schöllhorn;Director;;;DE_C3;RW;DE;;;;;
DE002495K;49 900;;http://www.rheuma-zentrum.de;;;;info@klinikumbb.de;PST;Klinikum Bad Bramstedt GmbH;;Bad Bramstedt;;10-19;;Jens Ritter;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003801K;49 89986006;;http://www.xfel.eu;;;;contact@xfel.eu;PST;European X-Ray Free-Electron Laser Facility GmbH;72;Hamburg;;100-249;;Massimo Altarelli;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001087K;49 8993690;;http://www.aqua-concept-gmbh.eu;;;;info@aqua-concept-gmbh.eu;PST;Aqua-Concept Gesellschaft für Wasserbehandlung mbH;71;Gräfelfing bei München;;10-19;;Andreas Detig;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001475K;49 8981440;;http://www.richard-anton.de;;;;info@richard-anton.de;DST;Richard Anton KG;46;Gräfelfing;;50-99;;Florian Mader;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003233K;49 89750;;http://www.gip-waagen.de;;;;info@gip-waagen.de;ICT;GIP GmbH Waagen- u. Maschinenbau KG;;Wilnsdorf;;;;Uwe Mülln;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003240K;49 89660;;http://www.lebkuchen-schmidt.com;;;;info@lebkuchen-schmidt.com;DST;Lebkuchen-Schmidt GmbH & Co.KG Nürnberger Lebkuchen Gebäck und andere feine Spezialitäten;;Nürnberg;;100-249;;Henriette Schmidt-Burkhardt;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002903K;49 8951230;;http://www.bain.de;;;;marketing@bain.de;PST;Bain & Company Germany, Inc.;;München;;250-499;;Walter Sinn;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002792K;49 8950;;http://www.vff.com;;;;info@vff.com;DST;VEREINIGTE FÜLLKÖRPER-FABRIKEN GmbH & Co. KG;46;Ransbach-Baumbach;;10-19;;Rainer Korzilius;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001934K;49 8950;;http://www.siemens.com/automation;;;;;DST;Siemens AG Drive Technologies Division;47;Nürnberg;;;;Ralf-Michael Franke;Director;;;DE_C3;RW;DE;;;;;
DE002155K;49 8918955010;;http://www.konux.de;;;;info@konux.de;PST;KONUX GmbH;;München;;20-49;;Andreas Kunze;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004415K;49 89132;;http://www.berlinerluft.de;wrong number;;;blts@berlinerluft.de;PST;BerlinerLuft. Technik GmbH RegionalCenter Süd;;Obertaufkirchen;;20-49;;Karl-Heinz Bittner;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001758K;49 890880;;http://www.blick-art.de;wrong number;;;info@blick-art.de;DST;Blick Art Creativ GmbH;;Mainz-Kastel;;10-19;;Alexander Rabe;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001946K;49 890190;;http://www.metrologic.com;;;;info@europe.metrologic.com;DST;Metrologic Instruments GmbH;;München;;20-49;;Mark Ryan;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE002686K;49 8900800;;http://www.rexx-systems.com;;;;info@rexx-systems.com;ICT;rexx systems GmbH;62;Hamburg;;50-99;;Norbert Rautenberg;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE003371K;49 88980;;http://www.raylase.de;;;;info@raylase.de;ICT;RAYLASE AG;62;Weßling;;50-99;;Peter VonJan;Director;;;DE_C3;RW;DE;;;;;
DE001361K;49 8890;;http://www.donges-steeltec.de;wrong number;;;info@donges-steeltec.de;CON;Donges SteelTec GmbH;;Darmstadt;;250-499;;Jürgen Schmitt;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE004619K;49 8864028;;http://www.spezialtechnik-service.de;;;;real-estate-service@spezialtechnik.de;PST;Spezialtechnik Dresden Service GmbH;;Dresden;;10-19;;Harald Robl;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
DE001395K;49 885040;;http://www.intertrade-ohg.de;;;;contact@intertrade-ohg.de;DST;Intertrade Kürbis & Müller oHG;47;Lauchhammer;;0-9;;Ulf Müller;CEO - Chief Executive Officer;;;DE_C3;RW;DE;;;;;
